,filename,content
588,269760124-97646-41223-Rental-Agreement,WHEREOF the above named Lessor and Lessee has affixed their respective signatures to this agreement on the day month and year first above written WITNESSES - 1 LESSOR/OWNER 2 LESSEE/TENANT
589,288024755-Rental-Agreement-1,Ur-w Tpra Certificate
590,288024755-Rental-Agreement-1,No Certificate Issued
591,288024755-Rental-Agreement-1,Date Account Reference
592,288024755-Rental-Agreement-1,i Unique Doc Reference Purchased by Description of Document Description Consideration Price First Party Second Party Stamp Duty Paid By Stamp Duty Amount INDIA
593,288024755-Rental-Agreement-1,NON JUDICIAL Government of Karnataka
594,288024755-Rental-Agreement-1,e-Stamp IN-KA54376245967338M 21-Apr-2014 10
595,288024755-Rental-Agreement-1,50 AM NONACC / kakscub08/ TUMKUR/ KA-TU SUB IN-KAKAKSCUB0864505677712874M S T NAGAVENI WO H V NARAYANA Article 12 Bond AGREEMENT 0
596,288024755-Rental-Agreement-1,S T NAGAVENI WO H V NARAYANA H N
597,288024755-Rental-Agreement-1,MADHU S O H V
598,288024755-Rental-Agreement-1,NARAYANA S T NAGAVENI
599,288024755-Rental-Agreement-1,WO H V NARAYANA 200
600,288024755-Rental-Agreement-1,Please write or type below this line Rental Agreement Rental agreement was executed on Two thousand fourteen April twenty first 21/04/14 Between S T Nagaveni C/o Narayan H V Resident of Vanasuma nilaya Tumkur District SS puram 8th Cross 7th Main and Mr Madhu H N residing at 8th
601,288024755-Rental-Agreement-1,cross
602,288024755-Rental-Agreement-1,7th main Sspuram Tumkur
603,288024755-Rental-Agreement-1,NOW THIS TENANCY AGREEMENT WITNESSETH
604,288024755-Rental-Agreement-1,AS
605,288024755-Rental-Agreement-1,FOLLOWS Purpose of use Rental for flour mill and Dairy products
606,288024755-Rental-Agreement-1,1
607,288024755-Rental-Agreement-1,The TENANT has paid this day a sum of 50 000 being advance by cash on which is the receipt of the same
608,288024755-Rental-Agreement-1,is herewith acknowledged by the owner 2
609,288024755-Rental-Agreement-1,The Tenant shall pay a monthly rent of 5 000/- on or before 5th of every English calendar month 3
610,288024755-Rental-Agreement-1,The term of this agreement of rent commenced from 21/04/2014
611,288024755-Rental-Agreement-1,This agreement will remain in force a period of 05 months 4 During the term the Security deposit amount will not carry any interest and this amount fully refundable to TENANT by OWNER while termination of this agreement or rent after deducting arrears of dues of TENANT such as electricity Bill damages rent etc thereon to which both the parties in due course of the term TENANT shall pay thereon to the concerned authority as and when it falls due In addition to that TENANT himself
612,288024755-Rental-Agreement-1,incurred normal wear and tear maintenance charges out of his own cost and risk 10
613,288024755-Rental-Agreement-1,The TENANT shall pay to the owner an enchanced rent of 5 of monthly rent for every year over and above the then existing rental at the end of the lease period if the lease were to be continued by fresh deed for over 12 months
614,288024755-Rental-Agreement-1,SCHEDULE Details
615,288024755-Rental-Agreement-1,The premises bearing Tumkur Taluk Gukur Hobli Naruganahalli post Honnenhalli Village Survey Number 10/03 and 10/04/ having
616,288024755-Rental-Agreement-1,1 13 Acers is used for industries land having
617,288024755-Rental-Agreement-1,40x30
618,288024755-Rental-Agreement-1,Shed and watch men room
619,288024755-Rental-Agreement-1,East other properties West road North Hanumantha rayyappa Land South Chinnama Land owner WITNESSES OWNER TENANT
620,294331674-Rental-Agreement,RENTAL AGREEMENT
621,294331674-Rental-Agreement,THE AGREEMENT 1
622,294331674-Rental-Agreement,The landlord agrees to give the tenant 1 1 a copy of this agreement at or before the time the agreement is signed and given by the tenant to the landlord or a person on the landlord s behalf and 1 2 a copy of the agreement signed by both the landlord and the tenant as soon as reasonably practicable RENT 2 Term
623,294331674-Rental-Agreement,the term of this rental agreement shall be for a period of one 1 year from the execution of this agreement renewable for a like period from mutual agreement and subject to such terms and conditions to be agreed upon by the parties provided however that even before the termination of said ONE 1 year period
624,294331674-Rental-Agreement,either party may be terminated this lease by giving advance one month notice to the landlord in the absence of written notice nor a word of advice from tenant
625,294331674-Rental-Agreement,two successive non- payment of rentals will be a valid cause for termination of this agreement/contract
626,294331674-Rental-Agreement,3 Agreed monthly rental for the use and occupancy of residential unit will be Php 3 500 00
627,294331674-Rental-Agreement,Philippines currency in cash payable on the date of occupancy
628,294331674-Rental-Agreement,Said monthly rental is exclusive of electric bill water bill and other services which shall become exclusively by tenant 4 Upon the execution of this agreement
629,294331674-Rental-Agreement,the tenant will pay the landlord the sum of Seven Thousand Pesos Php 7 000 00
630,294331674-Rental-Agreement,which amount is equivalent to one month deposit and one month advance for the leased premises The deposit is to guarantee secure faithful compliance with the terms and conditions set forth therein on the part of the tenant and to be applied in the following manner-
631,294331674-Rental-Agreement,all accountabilities will be determined first like broken fixture lost ones and others and balance will be applied to rent 5
632,294331674-Rental-Agreement,The landlord agrees to provide an acknowledgement receipt for any rent paid to the landlord
633,294331674-Rental-Agreement,The landlord is not required to provide or to make available an acknowledgement receipt if rent is paid into the landlord s account USE OF THE PREMISES 6
634,294331674-Rental-Agreement,The tenant agrees 6 1 not to use the residential premises or cause or permit the premises to be used for any illegal purpose and 6 2 not to cause or permit a nuisance and 6 3 not to interfere or cause or permit interference with the reasonable peace comfort or privacy of neighbors LANDLORD S ACCESS TO THE PREMISES 7
635,294331674-Rental-Agreement,The landlord the landlord s agent or any person authorized in writing by the landlord during the currency of this agreement may only enter the rented premises in the following circumstances 7 1 in an emergency or 7 2 to inspect the premises if the tenant gets 1 day notice 7 3 to carry out necessary repairs if the tenant gets 2 days notice on each occasion CLEANLINESS REPAIRS AND DAMAGE TO THE PREMISES 8
636,294331674-Rental-Agreement,The landlord agrees 8 1 to make sure the residential premises are reasonably clean and fit to live in and 8 2 to keep the premises in reasonable repair considering the age of the amount of rent paid for and the prospective life of the premises
637,294331674-Rental-Agreement,9
638,294331674-Rental-Agreement,The tenant agrees 9 1 to keep the residential premises reasonably clean and 9 2 to notify the landlord as soon as practicable of any damage to the premises and 9 3 not to intentionally or negligently cause or permit any damaged to the premises ALTERATIONS AND ADDITIONS TO THE PREMISES 10
639,294331674-Rental-Agreement,The tenant agrees 10 1 not attach any fixture or renovate alter or add to the residential premises without the landlord s written permission and 10 2 not to remove without the landlord s written permission any fixture attached by the tenant and 10 3 to notify the landlord of any damaged caused by removing any fixture attached by the tenant and 10 4 to repair any damage caused by removing the fixture or compensate the landlord for the cost of repair if the landlord asks LOCKS AND SECURITY DEVICES 11
640,294331674-Rental-Agreement,The landlord agrees 11 1 to provide and maintain locks or other security devices necessary to keep the residential premises reasonably secure and 11 2 not to alter remove or add any lock or other security device without reasonable excuse and 11 3 to give the tenant a copy of the key or opening device or information to open any lock or security device which is added or altered Lost key caused by the tenant may be replaced by the owner at a cost of P150/key Key are to be returned by the tenant to the owner at the end of the agreement 12
641,294331674-Rental-Agreement,The tenant agree 12 1 not to alter remove or add any lock or other security device without reasonable excuse and 12 2 to give landlord a copy of the key or opening device or information to open any lock or security device which is altered or added except where the landlord agrees not to given a copy Number of people in the Room A maximum of four 4 people at any one time is allowed to stay in the rented Room Behavior of visitors
642,294331674-Rental-Agreement,An occupier of a room must take all reasonable steps to ensure that their visitors or invited guests do not behave in a manner likely to interfere with the peaceful enjoyment of the owner Storage of inflammable liquids and other substances and materials 1
643,294331674-Rental-Agreement,An occupier must not use or store on property any inflammable chemical liquid or gas or other inflammable material 2 This by-law does not apply to chemicals liquids gases or other material used or intended to be used for domestic purposes or any chemical liquid gas or other material in a fuel tank of a motor vehicle or internal combustion engine Garbage disposal
644,294331674-Rental-Agreement,An occupier Must maintain the room in a clean and tidy condition Must ensure that before refuse is placed in the receptacle it is securely wrapped or in the case of tins or other containers completely drained and For the purpose of having the garbage collected must place the receptacle within an area designated for that purpose by the owners corporation and at a time not more than 12 hours before the time at which garbage is normally collected Garbage Collection Fee HOW TO END
645,294331674-Rental-Agreement,A CONTINUING AGREEMENT A fixed term agreement may be ended for the following reasons provided that at least 14 days notice is given if the tenant breaks one of the agreement s term if the tenant is more than 2 months arrears of rent if the landlord breaks one of
646,294331674-Rental-Agreement,the agreement s terms if the landlord or tenant wants to end the tenancy at the end of a fixed term agreement in which case notice can be given until the final day of the fixed term period
647,294331674-Rental-Agreement,otherwise the agreement becomes a continuing agreement
